"Für mich ist der morgige Tag ein Tag der ""Größten Deutschen Schweinerei"" seit 1945 eine riesen Mogelpackung bekloppter Politiker??";0
@SteinbachErika Das lassen die ???? nicht zu....und wenn sie gegen ihren eigenen Willen festgehalten werden... |LBR| Es ist leicht nach ????einzureisen...aber raus?;1
@Steinhoefel Ich finde deutsche haben noch eine Chance verdient...auch wenn ich ein Teil meiner Landsleute nicht besonders mag aber sie sollten nochmals wählen dürfen...!;1
#Dieselgipfel: Automobilindustrie muss Schadstoffe reduzieren – schnell gesetzestreu technisch sauber und transparent nachvollziehbar (2);1
@peter2018huber @YouTube Das sitzt die doch aus - Teflon-Merkel ist ihr Spitzname in der Schweiz - an der prallt alles ab.;1
@Beutebadener @LeggaKnoppers @KotzenderStern Was laberst du jetzt von.inzucht schau mal an was dein schönes multikulti mit Deutschland gemacht hat;1
@JensMeding Hast Du schon das Initiationritual hinter Dir?;1
Diese Woche hatten wir die Gelegenheit uns mit 4 kurdischen Bürgermeister*innen der HDP zu vernetzen! @LeylaImret @coban95;1
@DasErste Danke für die schnelle Info  aber eure Unterschlagungen von wichtigen Nachrichten in der Tagesschau machen euch zum Helfer von Terroristen in Deutschland.Bürger in Sicherheit wiegen die nicht vorhanden ist!;1
Du sollst keinen anderen Gott haben neben mir. Mal schauen wann Gottes Worte als Rassismus dargestellt werden.;1
@krippmarie Ich kenne noch einige Namen unter den SPDler die ebenfalls zu Grabe getragen müssten-sollten-werden....;0
Wir geben unsere Identität nicht auf. Bedenke das Ende bei all dieser Beliebigkeit. #islamfeiertag;1
@StephanJBauer @soskinderdorf Auch in Deutschland hungern Kinder.;1
@5junx Und hätten wir regiert und alle Zusagen gebrochen dann wäre hier heute von Umfallen und Postengeilheit die Rede gewesen! ?? #Beliebigkeit CL;1
#Trump ist als Politiker kein Schwätzer sondern handelt vom ersten Tag an. |LBR| Und geopolitisches Denken des letzten Jahrhunderts ist ihm fremd;1
In Abwandlung der Kanzler Worte sage ich: |LBR| CDU SPD-folgt diesen Leuten nicht sie regieren schon immer und die Armutschere ist größer denn je;1
@ndaktuell Ach Gott mehr nichtwas gedenkt man dagegen zutunnach dem GG dürfen nur Deutsche Staatsbürger protestieren .Was hier geschehen ist ist ein Aufstand von Radikalen Moslems da sage ich nur einsammeln und Heimschicken!;0
Die Zahl arabischer Rekruten in der israelischen Armee steigt rasant. Die @BBC hat eine Dokumentation über sie gedreht. #Israel @BBCArabic;1
@WWF_Deutschland Kein Kohleausstiegwenn dadurch unsichere Atomenergie aus dem Ausland importiert werden muss.Unsere sicheren Atomkraftwerke werden abgeschaltet und unsichere im Ausland gebaut.Auch die Winkrafträder sind nur eine Verschandelung der Natur.Das Ausland lacht.;1
@krippmarie Die Deutschen checken es einfach nicht;1
@ShakRiet @Heinrich_Krug So ist es....wir haben Maria vergessen...als hätte sie nie existiert....schämt euch...!;1
@hortarimar @Georg_Pazderski Dann können wir vielleicht eine konstruktive Diskussion führen. Wenn Sie mit Unterstellungen arbeiten dann wird das nicht möglich sein. Wir laden Sie zu einem virtuellen türkischen Tee ein.;1
@LgJohnSilver Höchste Zeit und in gemeinsamer internationaler Kraftanstrengung sowie gebotener Härte.;1
@Uwe_Junge_MdL @krippmarie Die Deppen der Nation....Österreicher lachen am lautesten....????;1
@pinselpoetin Ich lernte im Jurastud. nochdass d. Täter nicht therapierbar sindwas d. Praxis meistens beweist. Ewig aus dem Verkehr ziehen;1
@BlauekeP @poschuetzge @lawyerberlin @Die_Gruenen @fdp Hubertus....was hab ich mit Adolf zu tun? |LBR| Und ich erstarre bei beim Wort Nazi auch nicht in Schuldgefühlen wie der Rest nur weil ich????liebe;0
@Einzelfallinfos @Carolin94815291 Das ist in Deutschland nicht strafbar...nur wenn deutsche Diebstähle begehen dann ist es anders...;1
@monikabergholz2 Wir haben keine Meinungsfreiheit von wem soll die auch kommen wenn man eine in der DDR ausgebildete Bundeskanzlerin hat .Mielke hätte sich totgelacht.Ich glaube am Grab hört man in ??;0
@Einzelfallinfos @FfFrauki Wir sind nunmal Weltmeister...in Aufarbeitung....aber endlose Pfeifen in Vorkehrungen. |LBR| Ich halte alle Politiker für Helfershelfer....sie gehören auf die Anklagebank und nicht in überbezahlten Ruhestand...! |LBR| @AfD .....;1
@Nils_puels @marcobuelow ich glaube wirklich das ein mitgliederentscheid die partei eint ??;1
@ulfposh Doch nicht nur die Planeten! Es geht um das Leben das Universum und den ganzen Rest. |LBR| Ich muss jetzt los die Milchstraße retten.;1
Infotweet: Antifaschisten sind alle vernachlässigte Scheidungskinder;0
Was machte Luther eigentlich an einem Brückentag? Und was würde er heute über die Türken und die Juden sagen? |LBR| #Reformation_neu_denken!;1
@MartinaRenner @dieLinke Und die Linken Anarchisten üben in Hamburg ????;0
Zur Eröffnung der #Israelpedia sind unsere Gedanken bei den Menschen in Israel |LBR| #DIG #Frankfurt #Israel;1
@gerdm4863 Das ist einfach so...aber noch lange kein Grund Deutschland mit fremden Männern zu fluten....;0
@Ami66Stefan Juden und Christen werden als Schweine und Affen bezeichnet.. Aber das steht ja nur im Koran. Die Suren erspare ich mir jetzt. Lesen.....;0
@anna_IIna Kann man diesen ganzen Scheiß noch glauben..?;0
@welt Bla bla bla! Lügenpresse verkauft uns mal wider für Dumm! Alles gespieltes Theater!!;0
@OnlineMagazin Das kann doch nur ein Fake sein !!! Die sind sowenig DEUTSCH wie Erdogan ! Nu gehts wirklich los ! Auch im TV der MSM nur noch NICHTDEUTSCHE ! ??????????????????;0
Afghanistan ist ein sicheres Land wenn Deutschland England u. |LBR| Frankreich als sicher bezeichnet werden. Leider gab es Anschläge.;1
"#illner Das Söder nun auf #AfD Programm macht und die Wahrheit aussprichtwelche nur bei der AfD rassistisch und polemischbei Söder aber ""bürgernahe Erkenntnis"" istscheint #87Prozent überhaupt nicht zu stören. |LBR| Ja...so sind sie.Die Heuchler und Doppelmoraler.";0
@Regendelfin Sind selbst Schuld die Dummen Girlies die unbedingt Modell werden wollen;0
@NorgePrivacy @krippmarie Spätestens seit Blümchen wissen wir welche Waschlappen in der Regierung sitzen....????;0
ja das ist was Kinder so aufem kindergartenspielplatz so anstellen und daraus ist der glaube der Moslems endstanden.;0
7 Tage Ferienfreizeit mit polnischen Kindern u. Jugendlichen. Sie erinnerten mich daran was es heißt stolz auf sein Land zu sein ??;1
Wir sind entsetzt von der Vielzahl menschenverachtender stigmatisierender und rassistischer Kommentare unter unserer Berichterstattung zur heutigen Kundgebung. Strafrechtlich potentiell relevante Äußerungen werden dokumentiert und ggf. zur Anzeige gebracht. #berlin #jerusalem;1
@Miquwarchar Hat die jemand dafür angezeigt?;1
"Merkel: ""Die Bürger haben keine Lust auf Zuständigkeitsdebatten"" ??? Eben ein verlogenes Miststück mit ausreichender Denunziantenerfahrung??";0
@fneuhann @fdp Welche Warnung? Ich lese es als Unterstützung unseres Kurses! Es gibt keinen Satz im Text der diesem widerspricht. CL;1
@welt Abschieben es sind doch nur Moslems!!;0
Jeder dem Deutschland am Herzen liegt soll AFD wählen;1
@PolizeiBerlin_E Jeder der hier die Polizei schlecht macht oder verbal angreift sollte wissen das sie jedesmal für eine falsche Toleranz Politik unserer Regierung den Kopf hin halten. Jeder Polizist möchte nach getaner Arbeit auch gerne unversehrt zu seiner Familie nach hause gehen können.;1
Änderungsantrag dass §83 SGO komplett gestrichen wird wird abgestimmt &ampi abgelehnt;1
@hdBerretz Die Propaganda wirkt leider bei den Deutschen perfekt da sie glauben der Onkel von der Tagesschau bringt echte NACHrichten;1
@Hartes_Geld Bayern sollte auch aus Deutschland austreten;1
@renomarky @RussiaConnects @SenJohnMcCain McCain erwies sich bisher generell als mit Haut überzogener verlogener politischer Dreckshaufen;0
Was heißt hier Flüchtlingseinrichtungen? Die meisten der jungen |LBR| Männer sind keine Flüchtlinge. Sie sind rücksichtslose Invasoren.;0
@Sammy_aus_Cux Von mir aus gibt es dieses intersexuell aber die eigentlichen Geschlechter sind männlein und weiblein;0
@cuffedCatling zu einem anderen Ergebnis kam. Vielleicht erschien ihr (der Community) der Kontext klarer keine Ahnung.;1
Auch durch eure Zensur in Deutschland werdet ihr nichts ändern. Wie sehr in Deutschland zensiert wird kann ich hier im Ausland sehr gut erkennen. |LBR| #illner;1
"Merkel: ""Ich sehe nicht was wir anders machen sollten"" &gti Wie HOHL muss man eigentlich sein um NICHTS zu begreifen Frau Murksel ??";0
@brosel_werner @InesHenkler Ich spreche ausschließlich von mir ??;1
@FroehlichKaiT So früh waren die schon auf?! Was haben die vor?  Sorgen!!!;1
@kein_gutmensch @Renft1964 @focusonline Dann solltet ihr Grünes Pack eure Bodygards verdoppeln!;0
Gestern wieder bis kurz vor Mitternacht im Konrad-Adenauer-Haus der CDU mit der Union. |LBR| Heute steht der letzte Tag der Sondierungsgespräche im heimischen Willy-Brandt-Haus bevor. |LBR| Die Intensität nimmt zu und seit Günter Grass wissen wir dass der Fortschritt eine Schnecke ist.;1
@dieter_wolfgang @loriotfehlt Im Harz schmeckt es Weltklasse.  Da fülle ich mir immer hunderte Flaschen ab. ??;1
Bayern = Sicherheitsland Nummer 1 - Sicherheit durch Stärke. #TVDuell;1
Ich bin Katholik und ich bin mir felsenfest sicher dass dies nicht die Meinung der überwältigenden Mehrheit der Christen in Deutschland ist;1
@MiriamOzen @berni1173 @berlinwerbung Hab ich auch nicht verstanden :-);1
Ich gratuliere Bundestagspräsident Schäuble zur Wahl. Er tritt das politische Erbe von Norbert Lammert + ein hochwichtiges Amt an.;1
Innenminist. MV (Caffier) federführend im NPD-Verbotsverfahren. Gestern Optimist für Verbot heute stolz auf den Rechtsstaat so geht CDU??????;1
@jayxthexhuman Das ist leider nicht ganz klar. Unser Ziel war es etwas für alle zu schaffen die nicht Mann oder Frau sind. Mal sehen was der Gesetzgeber draus macht #dritteoption;1
@deanerschnitzel @_boycottlove ein paar von den großen Medien haben es tatsächlich hinbekommen. Der @ndr zB. mein ich.;1
@diMGiulia1 Araber haben schon ekelhafte Fressen....!;0
@Rebellin70 Lindner hat es nur verdeutlicht was mittlerweile alles wissen....Die Grünen sind zu nichts zu gebrauchen...!;1
Herzlichen Glückwunsch zu 70 Jahren FU Bayern! Danke für euer Engagement! #CSU #Frauenpower;1
"@burkhardewert @spd Wer die WM als Politiker ""guten Gewissens"" besuchen will der muss das mit einem aktiven Einsatz für die politisch Verfolgten in Russland und für ein Ende des Krieges und der Besetzung in der Ukraine verbinden. Das wäre auch gut für Russland.";1
@anna_IIna @tagesspiegel Den Kleber sollten sie nicht anzeigen sondern *zensiert*!;0
@GiKi56534206 Erstaunt? Ich nicht. Friedensnobelpreisträger sind so. -siehe Obama - unter ihm gab es die meisten Kriege.;1
@pip_news Doch genau das bin ich - sie scheinen aber zu den 13 % vom anderen Ufer zu sein;1
Wichtige Info für eure Pride Week-Planung: Die für heute geplante Queer HalliGalli Party auf dem Dom kann leider nicht stattfinden.;1
@BonkeKolja Man kann auch alles übertreiben! ??????????;1
Eines Tages wird sich Russland mit China und einige andere Länder verbünden und das war es denn mit den Größenwahn von Amerika.;1
@Jack_promotions @Hartes_Geld Welcher Staat welchen meinst du!?;1
@430_BC @st3pp3nwQlf Das schlimme daran ist das dieser sogenannte Eid nicht mehr als ein Lippen Bekenntnis ist und man Merkel bei zuwiederhandlung nicht einmal Strafrechtlich belangen kann.;1
Der neue #Newsletter ist da! Thema ist unter anderem die Rede von @IsraeliPM Netanyahu vor #NATO-Botschaftern in #Israel;1
Liebe @tazgezwitscher den Niedergang der Ösi-Grünen und diesen Herrn Pilz will ich von @peterunfried erklärt bekommen. Geht da was heute?;0
Worterklärungen: |LBR| Vierling = 926 cdm |LBR| Imber = Ingwer |LBR| Lott = 16 g |LBR| Musgatnus = Muskatnuss |LBR| Nägl = Nelken;1
"#Islamisierung ""Zusammenstöße zw GLÄUBIGEN (Richtig: #Islamisten) &ampi Sicherheitskräften"" - #Tagesschau sendet bereits im #Scharia-Modus";0
@andre_anchuelo @tocotronic Also ich finde damals konnte man das durchaus tragen. i-);1
@Heinrich_Krug @SPIEGELONLINE SPD erwacht nicht mehr aus Koma...das was wir sehen sind nur die letzte Zuckungen eines dahinsiechenden....! |LBR| Schon gut so...R.I.P.....SPDler...????;1
@Dauerquerulant Sie meinte ich solle die Mäuse allein fangen - zu flink die Viecher ich würde verhungern ??;1
Der einzige der sich noch darüber freut dass Merkel auf ihrem Stuhl klebt |LBR| ist der beginnende |LBR| Dekubitus.;0
Edel sei der Mensch hilfreich und gut - Nicht eine dieser Charaktereigenschaften kann Merkel für sich beanspruchen.;1
Die Grünen sollten sich lieber auf die Themen konzentrieren statt Posten einzufordern.;1
Pervers. Die Türken fordern Gerechtigkeit. Anstatt dort wo sie die |LBR| Ungerechtigkeit gewählt haben fordern sie das in Österreich. Haut ab.;0
@investyines @HolgerEwald1 @ChangeGER Die Menschen glauben an den Weihnachtsmann Gerichte sind mit Nichten unabhängig in der BRD gibt es ausschließlich freiwillige Ausnahmegerichte.;1
@Papier451 Kann ja mit Kahane de Maizire Wagenknecht Trittin und Eckhard Maas. Eine neue SED Partei gründen. Hauptsache IMErika ist weg.;0
Na Kameraden alles gut bei euch ich hoffe ihr habt nen schönen Abend;1
@emrich_5933 @petpanther0 Dieser Typ erinnert mich in Agitation und Erscheinung an Subjekte der NS Zeit er wird zusammen mit der Raute unser Grab schaufeln Deutschland und die Deutschen werden zugunsten eines totalitären EU Systems vollständig vernichtet werden;0
Streit um Flüchtlings-Obergrenze - So könnten CDU und CSU ihr Gesicht wahren ?? Wenn eine hässliche Fratze gemeint ist geht`s ??;0
Heute ist der dritte Tag der Sondierungsgespräche mit der Union. |LBR| Gestern ganztägig bis Mitternacht verhandelt. Konzentrierte teilweise schwierige und kontroverse aber weitgehend professionelle Verhandlungen. |LBR| Wie immer gilt: Nichts ist vereinbart bevor alles vereinbart ist.;1
@yartago @happyhaidrich3 Was willst du uns leaken oder was lel;1
@WolfgangWerda @EricGiesel @SPIEGELONLINE Von Parteien hat das deutsche Volk die Schnauze voll schon gar von Linken. |LBR| Wenn wir heute den Begriff „Kriminelle Vereinigung „ hören denken die meisten an den sogenannten Bundestag/Bundesregierung.;0
@waldruhe @hotnakedlove Das wird das Problem sein statt Bildung bekommen sie „Aus-bildung“;1
@maischberger Mit wenigen Maus klicken im Internet hatten Sie Frau Maischberger heraus finden können das die Aussage von Herr Hollstein eine Lüge war.;1
@Gl_owwyrm @GenKuchen @Tenreccc @magda_albrecht Also mich macht es froh wenn Leute ins Nachdenken kommen. Dann haben wir ein großes Ziel erreicht! #dritteoption;1
@KontaktVito Jedes 4 Kind in Deutschland ist arm. Rentner sammeln Flaschen. Familien bekommen keine Wohnungen. Arbeiten bis 67. Aber wir holen uns noch mehr Sozialfälle ins Land!!! Alles zum Wohl des Deutschen Volkes. Zeit dieses Land zu verlassen.;1
@Ralf_Stegner SPD ist der größte Dreck geworden....Stegner und Schulz so ziemlich das lächerliste was es zu bieten hat...!;0
@yartago @happyhaidrich3 Wetten.du bist so ein verbittertes scheidungskind;1
@BTsmeier Die Pegidareden in Dresden sind hörenswert. Wenn da dumme Nazis aufspringen sollte man trotzdem nicht alle über einen Kamm scheren. Beim Islam können sie dann plötzlich immer differenzieren...;1
@happyhaidrich3 @ExilSchlangi @ItsAMettWorld @drolnegul @Octopussietus Was wollen diese linken eigentlich damit erreichen ?;1
@machtjanix23 @teite99 @Norbinator2403 @ennof_ @AthinaMala @troll_putin @NancyPeggyMandy @petpanther0 @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @nasanasal @_macmike @ellibisathide @MD_Franz Nicht so gereizt das BKA hat das Gutachten gemacht - nicht ich. Und da der internationale Druck groß war musste der Spiegel was dazu schreiben.;1
Türken die sich die österreichische Staatsbürgerschaft erschlichen haben |LBR| müssen aufgedeckt und verurteil werden. Davonjagen.;0
@HartmutSchrewe Da er nicht in einer Kirche oder kirchlichen Stätte aufgetreten ist fällt das nicht in unsere Zuständigkeit.;1
Unsere jetzige Regierung ist VerbrecherischHochkriminellAntiDEUTSCHKorrupt und Geldgierig. Also ?? Was soll man mit so einen Scheiß ??;0
@focusonline Merkel geht wohl die Muffe.;1
Dortmund haut wieder auf die Kacke ! Die wollen die ganzen Braunhäutigen verjagen mit dem Slogan BUNT STATT BRAUN !! BRAVO !!!;0
@newsphotoDE @ndaktuell Ich freue mich .Es gibt manchmal doch Gerechtigkeit!;1
@China_Welt_News Ich schäme mich in solchem Verbrecherstaat mit deutschfeindlichen Ganoven-Richtern und korrupten Politikern zu leben!;0
@Yorck_ Ist doch wahr denn dieses dicke Etwas bekommt kaum zwei zusammenhängenden Sätze heraus und von sinnvoll rede ich garnicht erst ??;0
@PatriceCore Die können mich weiterhin erreichen über Twitter Google+ Skype Whatsapp etc. Kein Mensch muss Facebook haben.;1
@WMDA1978 :D Wir lassen halt nichts aus und arbeiten und langsam in die Neuzeit vor. i-);1
@Dora_Bromberger @lawyerberlin Hetze haben weder Fakten noch Argumente je ersetzt.;1
@Carnolie @Titania0001 @WildEastBerlin |LBR| Die Staatsanwaltschaft/Richter führen nur Anordnungen von oben aus! |LBR| Die Politiker aus dem BMI sinds;0
Die EU dient zur Aushebelung der Selbstbestimmung der europ. Völker |LBR| Die Migranten sollen eine Wählermehrheit für die EU Wahl schaffen |LBR| Dann wird alles als freier Wille der Nationalstaaten dargestellt. |LBR| Ziel: Zentralregierung in Brüssel ??????;0
@DeusVultKTI Nicht nur posten.... Kosten mitteilen denn alles andere läuft nicht. Nicht einmal diese Website;1
Juhu der Bayer ohne Eier will wieder einmal alles nach der Wahl richten ?????? ich pinkel mir vor Lachen gleich ein ??????;0
@SawsanChebli Wer meint typisch deutsch sei zwangsläufig mit Nazi zu vergleichen ...der ist hirnlos |LBR| Typisch deutsch?...z.B...wir wurden Weltmeister und Millionen von Nazis haben gejubelt..? |LBR| Typisch deutsch?...z.B...jeder der unsere Hymne singt;1
Dass wir diese ganzen IS-Kämpfer haben ist ausschließlich die |LBR| Schuld der Amerikaner. Scheinheiliges Volk.;0
Migrantenanteil in Großstädten |LBR| München 36% |LBR| Frankfurt 43% |LBR| Stuttgart 38% |LBR| Nürnberg 37% |LBR| Köln 31% |LBR| Hamburg 27% |LBR| Berlin 25% |LBR| Der Westen so gut wie verloren wenn sich nix ändert;0
@Magn1ficus @ntvde Merkel bekommt Angst und versucht jetzt mit allen Mitteln ihre Macht zu erhalten!!;1
@johannesdal Beweisen sie Gott und melden sie sich bitte wieder. Die Beweispflicht obliegt nicht den Atheisten.;1
@awkwardPixels Das ist ein ultra wichtiger Punkt und wir hoffen sehr dass die unnötigen Operationen aufhören. Aber da ist noch viel Arbeit und Aufklärung notwendig;1
@schweizerguy @DuHugonotte In diesem Kiez sollten besser 1000 Wahre Deutsche leben als dieses Pack von linken Anarchisten!;0
@hans_obermeier Obwohl Göring kein Interesse hat etwas gutes zu tun ist sie trotzdem nicht unser Problem... |LBR| Sie spricht nur zu einer kleiner Gruppe von Menschen ....die sind das Problem und das sind Deutsche..leider!;1
@AfDFraktion_MV @AfD Auch wir im ENBW -Land haben viel zu hohe Stromkosten dank erneuerbarer Energiehast du Wind hast du Strom hast du kein Wind hast du hoffentlich Kerzen !;1
@StephanStaiger Was hat das mit meinem Anfangstweet zu tun? Troll woanders.;1
@ainyrockstar @welt Die Frauen die nach Geschäftsschluss mit öffentlichen Verkehrsmitteln nach Hause fahren müssen tun mir leid.und wenn man dann durch Käfertal und Viernheim nach Weinheim fahren muss hat man das Gefühl die RNV fährt durch den Kongo.;0
@sternde Jerusalem war schon immer die Hauptstadt von Israel genauso wie die Palästinenser schon immer Terroristen waren.;0
Tja liebe Altparteien. Hättet ihr eine deutsch/bürgerfreundliche Politik gemacht könntet ihr eure Posten behalten |LBR| Jetzt muss es #AfD richten;1
Diese Aussage wurde in der ARD einfach rausgeschnitten!;1
@Werwald Was hast du gegen Asiaten du Halbnigger?!;0
Martin Schulz ist 2x sitzen geblieben und hat keinen Schulabschluss. |LBR| Wie kann denn so ein Nulltipper als Kanzlerkandidat aufgestellt werden?;0
@SkyBirdPhoenix fröhlicher gruß aus dem metronom in meine alte heimat ??;1
Erneut Bekanntschaft mit linkem Philosemitismus aus #Deutschland der bevormundet gemacht. Meinen kritischen Retweet der #Neonazis vom »3. Weg« warf man mir sogar als Sympathie vor. Dass diese Partei doch gegen #Juden sei erklärte man mir oberlehrerhaft. Was ein Shmock!;1
@langerbeats @Vancullo Alles zu spät und verlogen der Schaden ist angerichtet alle Parteien müssen weg das Volk ans Ruder.;1
@Joemino Das ist die Stadt mit der Armlänge.... |LBR| Wenn ein Volk seine Frauen und seine Kinder nicht beschützt...welchen Wert hat es dann noch..? |LBR| Yücel hatte recht....die Deutschen taugen nicht viel ..!;0
@MadamePlissee @Frau_Al3X Ja. Da fehlen dir noch 2. Und die müssen nicht im Kreis w..retweeten sondern hinausziehen zu den Barbaren und ihnen das Evangelium predigen. Also z.B zu den Mullahs die gerade eine Frau steinigen weil ihr Kopftuch verrutscht ist.;0
@bo_bonn @Grals_Hueter Wie gesagt. Dumme Kinder von alt 68er die man besser abgetrieben oder besser ins Klo gewichst hätte. Und ich bin kein AFD Wähler.;0
@IQ_Stimulator Wir brauchen dringend einen RESET der MsM und des Grundschulsystems ohne diese verfluchten Handsockenpuppen schwingenden ÖkoAntifaFeministinnen ! DRINGLICHST !!;0
@thethomaskatz @Grals_Hueter @Imamofpeace @thegreyghostofw Sie nennen es Hallal. Ich nenne es Tierquälerei der schlimmsten Sorte. Und Deutsche Supermärkte unterstützen so etwas sogar.;1
@Calineczka505 Ich schreibe seit 15 Jahren dt./pl. EU-Projekte seit 41 Jh. habe ich einen pln. Familienteil ich käme nur nach Hause ??;1
@erstmal_denken Hoher Anspruch im Namen und wurde für zu leicht befunden ! Du  für sie reicht einfach der Respekt nicht kennst auch den Unterschied zwischen einem Lieferwagen und einem muslimischen Terroristen nicht ! Das böse und schlimme daran ist das du das garnicht willst!;0
@lawyerberlin nö. damit hat er ja sogar recht. es ging aber um eine alternative zur quote.;1
@burghard_r @SM100d Was ist den das fette etwas da ..?;0
@Heinrich_Krug @welt Was Kurz zu Gast bei der Küchenschabe hoffe er hat den Kammerjäger dabei;0
"@andreasleu1 Wie heißt es doch : ""Humor ist wenn man trotzdem lacht."" ??";1
@happyhaidrich3 @Beutebadener Der ist auch älter und anscheinend noch nicht so verstrahlt und lässt mit sich reden;1
Deutschlands Zukunft wird am Hindukusch entschieden #SPD Zitat |LBR| Das stimmt. Wir haben dort verloren. Jetzt fluten die Afganen nach Deutschland und zerstören es von innen.;0
@FUsling Damit schafft man die Ursachen nicht ab die Ursachen liegen viel tiefer. Ist wie im Drogenhandel: Wenn man nur den Kurier bestraft ändert sich gar nichts.;1
"Wenn wir den ""Schiffbrüchigen"" konsequent den Weitertransport nach |LBR| Europa verwehren werden sie das den anderen per Handy melden.";1
Es geht also doch. Österreich macht es uns vor.;1
Demokratie in Spanien? |LBR| Wer anderer Meinung ist wird entmachtet! |LBR| Kämpft für eure Freiheit! |LBR| #Katalonien;1
@bruno_burzynski @info2099 Kümmert die einen feuchten D....;0
@SM100d Schäuble als Finanzminister war ein Desaster. |LBR| Und seine Tochter wird von der GEZ bezahlt |LBR| Müssen wir wirklich für alle Schäubles aufkommen..?;1
Wenn die Flugzeugführer Angst haben vor Migranten müssen die Herrschaften eben |LBR| in Handschellen abgeschoben werden. Wo sind wir denn?;1
Vehement kotzt sich d. CDU üb. Nazis in d. AfD aushatte aber nach 45 Nazitäter in d. Regierung u behinderte d. Aufarbeitung d. 3. Reiches ??;0
Martin Schulz ist Kanzlerkandidat der SPD ohne Schulabschluss. Er ist |LBR| 2 x sitzen geblieben. Ist das Ihre Führungsspitze?;1
@heinrichwiechm1 @MiriamOzen Aufstand der deutschen? |LBR| Niemals! |LBR| Mit der Wahl wäre es möglich gewesen...aber für einige war das zu anstrengend oder gar überfordernd!;1
Endlich angekommen. Die Beschwerde plagt sich immer noch durch den Verkehr. #dritteoption;1
@RegSprecher Mir war nicht bekannt das Deutschland ein Kriegsgebiet geworden ist!;1
@ufhoven @lawyerberlin Na gut. Dann nenne mir 5 Punkte die Belegen dass der Islam eine friedliche Religion ist. Und fünf Wohltaten Mohammends an der Menschheit;1
@Lorbass1962 @MiriamOzen @snowcrash729 @davidermes @jreichelt @LorenzMaroldt @ulfposh @polizeiberlin Noch schlimmer ist das die EU die Palestina seit Jahren Finanziell unterstützt;1
Parteienwahlkampf &gti&gti&gti Ich fühle mich richtig eingelullt Versprechen Vorhaben hätten könnten wollten - wie immer nichts als LÜGEN ??;1
@Joerg_Meuthen Na hoffentlich hat sich der ‚typisch deutsche Richter’ nicht auch noch entschuldigt weil keine weiteren mildernde Beweise gefunden wurden;1
@KrabatKabat @Westhim Wir haben nicht genug Alternativen;1
@SawsanChebli @SawsanChebli ...sich damit auch noch brüsten ist schön...dämlich... |LBR| Wenn man tief genug gräbt findet man tatsächlich immer noch eine dümmere deutsche...obwohl bei Katja an der Oberfläche kratzen schon ausreicht....????;0
